job_aptitude_exam,same_industry,unexcused_absences,hs_gpa,job_offered,good_behavior,high_school,enrolled_late,instructor,sensitive_01,sensitive_02,sensitive_03,sensitive_04,sensitive_05,sensitive_06,sensitive_07,sensitive_08,sensitive_09,sensitive_10,sensitive_11,sensitive_12,sensitive_13,sensitive_14,sensitive_15,sensitive_17,sensitive_18,sensitive_19,sensitive_20,sensitive_22,sensitive_23,sensitive_24,sensitive_25
77.0,0,1,3.6189999999999998,1,0.0,326,0,inst_9,0.97,-0.47,-0.68,-0.59,0,0,-1.84,-1.51,-0.07,,-0.92,-0.83,-0.64,-3.31616,0,0,0,-1.48,0,0,-1.72,1,0.15
94.0,0,1,3.313,1,0.0,178,0,inst_6,-0.78,1.55,0.74,0.21,0,0,1.0,0.96,-0.71,,1.49,0.26,-0.45,-2.49085,1,1,0,0.77,0,0,-1.16,0,-0.06
96.0,0,0,2.7239999999999998,1,0.0,398,0,inst_1,-1.4,-0.08,-0.01,1.08,1,1,0.04,-0.03,0.08,,1.2,-0.28,-2.78,-8.57272,0,1,0,-0.7,0,1,2.25,0,-0.77
81.0,0,0,2.504,0,0.0,186,0,inst_3,-0.54,-0.18,1.83,-1.72,1,0,0.41,-0.38,0.3,0.0,-0.46,0.52,0.31,-0.22376,0,1,0,0.65,1,0,1.18,1,-1.16
92.0,0,1,2.802,1,0.0,284,0,inst_9,0.7,-0.35,-0.04,-0.88,0,0,-0.03,0.2,0.39,1.0,-1.24,-1.11,2.66,6.4533200000000015,1,1,0,-1.33,1,0,-0.28,1,-0.73
98.0,0,1,3.11,1,1.0,190,0,inst_4,-0.94,1.05,-2.57,-1.05,1,1,0.0,1.18,0.73,,1.08,0.91,-1.26,-4.9186,1,1,0,-0.96,1,1,-2.63,1,-1.19
107.0,0,0,3.5860000000000003,1,0.0,101,0,inst_5,1.91,-0.43,0.75,-0.78,0,1,0.97,0.43,-0.85,,-0.98,0.39,0.01,-0.96414,1,0,0,0.0,1,1,-0.56,1,-1.3
90.0,0,5,2.396,1,0.0,399,0,inst_5,0.15,0.52,-0.8,-2.26,0,0,-0.16,0.44,0.56,,-0.84,0.26,1.12,1.68352,1,0,1,0.55,0,1,-1.34,1,-0.61
112.0,0,3,3.147,1,0.0,400,0,inst_6,1.06,-0.47,-0.04,0.27,1,1,-0.89,-0.12,-0.25,,-0.16,1.45,0.08,-0.74824,0,0,0,0.72,1,1,1.81,0,-0.49
111.0,0,1,3.6630000000000003,1,1.0,343,0,inst_4,1.07,0.42,0.94,-1.04,1,1,-0.32,-0.92,1.16,1.0,1.08,-1.25,1.42,4.201459999999999,0,1,1,0.57,0,0,-1.58,1,1.27
102.0,0,1,3.468,1,0.0,401,0,inst_6,-1.75,1.03,0.02,-0.04,1,0,0.85,-0.3,1.42,1.0,0.96,1.15,0.23,-0.20236,1,0,1,0.12,1,1,-0.24,0,-0.09
91.0,0,2,2.363,1,1.0,332,0,,-0.27,-0.38,1.63,-0.99,0,0,0.12,-0.08,-0.64,0.0,-0.0,0.67,-0.73,-2.72499,1,0,0,1.4,1,1,2.09,1,0.35
85.0,0,3,2.153,1,0.0,80,0,inst_4,1.12,0.8,-0.11,-0.82,1,0,-0.84,0.71,0.23,,-1.37,-0.51,0.17,-0.6339899999999999,0,0,0,0.31,1,0,-1.41,0,-1.22
101.0,0,1,3.575,1,0.0,305,0,inst_5,-1.7,-1.2,1.66,-0.43,0,1,-1.14,-0.88,1.08,,-0.29,0.72,0.94,2.3605,0,0,0,0.7,0,1,-0.74,1,1.1
109.0,0,3,1.3319999999999999,1,1.0,286,0,inst_3,0.74,-0.48,-0.72,0.21,1,1,-0.2,0.61,-0.35,,1.06,-0.23,-1.59,-3.1178800000000004,0,1,0,-2.42,1,1,-0.8,1,-0.6
99.0,0,1,2.6239999999999997,1,0.0,119,0,inst_6,-1.23,1.95,-0.71,0.16,0,1,-0.21,0.71,1.28,1.0,-1.46,-0.73,-1.07,-3.80768,1,1,0,1.53,1,1,0.53,1,0.9
104.0,0,2,2.873,1,0.0,166,0,inst_4,0.08,0.67,-1.76,-1.41,1,1,-0.51,-1.28,-1.77,,-0.16,-0.84,1.18,2.39014,1,1,1,-0.2,0,1,-0.4,1,-0.77
109.0,0,0,3.6439999999999997,1,0.0,225,0,inst_4,1.74,-0.19,0.07,-1.57,0,0,-0.46,1.99,0.88,0.0,0.83,-0.98,-0.71,-3.58724,1,0,1,0.15,0,1,-0.92,0,1.38
97.0,0,6,1.2690000000000001,1,1.0,237,0,inst_4,-0.69,-0.27,-0.4,-0.16,0,1,-1.75,-0.73,-0.9,0.0,0.55,-0.04,-0.2,-1.2538,1,1,0,-0.51,0,0,-0.99,1,-0.66
113.0,0,1,3.228,1,0.0,61,0,inst_4,0.97,-0.06,0.5,1.6,0,0,0.23,-0.21,-0.08,,-1.22,-0.78,0.32,0.0329600000000001,1,1,0,0.55,1,1,0.5,1,0.14
91.0,0,2,,1,0.0,402,0,inst_9,1.19,0.01,0.19,-1.37,0,1,0.72,0.32,0.1,,-0.56,-0.33,-1.22,-5.2883,0,0,1,-0.48,0,0,0.21,1,-0.46
87.0,0,0,3.3960000000000004,1,0.0,49,0,inst_7,-1.22,-0.06,1.89,0.02,1,1,0.72,0.07,0.77,1.0,-0.62,0.48,0.08,-0.7283200000000001,0,1,0,-0.46,1,0,0.62,1,0.56
79.0,0,0,3.253,0,0.0,403,0,inst_5,-1.65,-0.09,1.54,-1.09,1,0,-1.07,-0.7,-0.47,1.0,0.46,-0.4,1.25,3.06625,1,0,0,1.89,1,0,-1.65,1,-2.03
117.0,0,0,3.592,1,0.0,350,0,inst_7,2.63,-0.25,-0.72,0.03,1,1,-0.34,1.95,-0.17,,-0.49,-2.17,0.04,-0.8563200000000001,0,1,1,1.72,1,1,1.59,1,-0.46
86.0,0,2,2.842,1,0.0,348,0,inst_1,-2.35,-0.77,0.46,-1.15,0,0,0.26,0.97,0.83,,-0.02,0.01,-0.16,-1.45472,1,1,0,-0.09,1,1,-0.92,1,-0.21
90.0,0,0,3.258,1,0.0,246,0,inst_8,-0.77,-0.66,0.27,0.65,1,1,-0.89,-1.28,0.26,,0.46,-3.1,0.24,-0.21808000000000005,1,0,1,0.54,1,0,-0.34,1,-0.48
95.0,0,2,3.781,1,1.0,404,0,inst_10,0.37,-2.37,0.24,1.68,0,1,0.23,-0.99,0.57,1.0,0.39,-0.2,-0.92,-4.4785200000000005,1,1,1,-0.55,0,0,-1.44,1,0.56
107.0,1,1,3.555,1,0.0,125,0,inst_10,0.14,-2.2,-0.75,1.29,0,1,0.67,0.79,-1.2,1.0,0.72,-0.51,0.21,-0.25344999999999995,1,1,0,-1.31,0,0,1.67,1,-2.28
109.0,0,1,3.634,1,0.0,405,0,inst_2,-0.07,1.04,-1.01,-0.5,0,0,-0.97,1.6,0.29,,0.87,0.65,-0.71,-3.58014,1,0,1,0.31,1,1,-0.9,0,-2.13
84.0,0,3,3.534,1,0.0,80,0,,1.06,-0.6,-0.82,1.95,0,0,-1.93,-0.68,0.85,0.0,-1.23,0.34,-0.34,-2.20156,1,1,0,-0.43,1,0,-1.84,1,-0.63
93.0,0,1,,1,0.0,225,0,inst_4,-1.18,-0.66,-1.02,0.02,0,0,0.48,-0.69,1.2,,-0.47,-0.25,-0.15,-1.5163,1,1,0,0.65,0,0,-1.81,0,1.88
92.0,0,3,3.103,1,1.0,406,0,inst_9,0.16,-0.36,-0.12,0.28,0,1,1.74,0.18,-0.4,,-0.54,0.42,-0.49,-2.52047,1,1,1,-0.74,1,0,0.08,0,-2.24
112.0,0,0,3.338,1,0.0,208,0,inst_7,-0.43,0.14,-0.12,-0.17,1,0,1.04,-0.56,-0.34,,-0.04,-0.47,0.93,2.10434,1,1,1,-0.68,1,1,-0.15,0,-2.13
92.0,0,2,3.2910000000000004,1,0.0,127,0,inst_5,0.28,0.87,-0.29,-1.97,0,1,1.01,-0.09,1.05,,-0.38,-1.49,0.11,-0.6379900000000001,1,0,0,0.02,1,1,0.61,0,0.03
79.0,0,2,3.514,1,0.0,113,0,inst_6,0.49,1.05,0.53,-1.53,1,1,-0.53,1.09,-0.08,,-0.79,-0.79,0.21,-0.2620600000000001,0,1,0,-0.3,0,1,-1.16,0,1.01
105.0,0,1,2.792,1,0.0,160,0,inst_6,0.48,-1.87,-0.16,-0.33,1,0,1.11,0.78,-1.26,,1.16,-0.19,-1.04,-3.9036800000000005,0,0,0,0.36,1,1,-0.49,0,0.28
96.0,0,1,3.3310000000000004,1,0.0,306,0,inst_8,-0.0,0.58,-0.55,-0.97,1,1,0.69,-0.38,1.03,,0.44,0.02,-0.09,-1.29979,1,1,1,-0.62,0,0,-0.63,1,-0.34
119.0,0,2,1.4969999999999999,1,0.0,298,0,inst_3,-0.24,1.45,1.5,-0.54,1,0,-1.6,-0.4,1.72,,0.86,1.65,-0.16,-1.2395200000000002,0,0,0,-1.75,0,1,1.06,0,0.78
95.0,0,0,3.562,1,0.0,407,0,inst_6,1.24,0.43,0.56,0.41,0,0,1.21,0.91,-1.46,,-0.08,-0.93,0.52,0.8522399999999999,0,0,1,-0.91,0,0,0.09,1,-0.43
98.0,0,0,3.222,1,0.0,268,0,inst_8,-0.83,1.06,-1.2,-0.69,0,0,-0.19,-1.29,-0.93,,0.73,-0.17,1.6,4.155200000000002,1,1,1,-0.35,0,1,1.15,0,0.73
103.0,0,3,2.286,1,1.0,408,0,inst_3,-0.71,-0.69,-0.48,-1.55,1,1,-1.06,-2.93,0.55,1.0,-0.4,-0.68,-1.09,-3.49174,0,1,1,0.37,1,0,-0.3,0,-1.24
90.0,0,1,3.638,0,1.0,272,0,inst_7,0.24,-1.07,0.14,-0.71,1,0,0.96,0.67,1.81,,0.2,-0.04,0.0,-1.0,1,1,0,-1.74,1,0,1.16,1,-0.44
89.0,0,0,3.58,1,1.0,110,0,,0.49,-0.08,0.99,0.52,1,1,-0.57,0.46,1.08,1.0,0.92,-0.81,-0.88,-4.1503999999999985,1,0,1,-0.4,1,0,-0.42,1,1.05
95.0,0,0,3.6289999999999996,1,0.0,141,0,inst_2,0.19,0.07,-0.44,-0.62,1,0,-0.58,-0.79,0.18,,0.37,-1.18,-0.86,-4.12094,1,1,0,-0.03,0,0,-0.18,0,-0.26
101.0,0,1,3.264,1,0.0,409,0,inst_9,-0.14,0.02,-1.74,0.03,1,1,1.28,0.97,-0.77,,-0.54,0.91,-1.56,-6.09184,0,0,1,-1.26,1,1,-0.21,1,-0.43
109.0,0,1,3.338,1,0.0,45,0,inst_4,0.45,0.01,-1.25,0.71,1,1,0.91,2.45,0.96,,-0.33,-0.05,-1.81,-7.04178,1,0,1,-0.26,1,1,0.06,1,2.49
92.0,0,1,3.089,1,0.0,410,0,inst_5,1.82,-0.69,1.12,1.27,1,1,-0.6,-1.23,0.66,1.0,-1.01,-0.45,-1.78,-6.498419999999999,1,1,0,0.48,1,1,-1.45,1,-1.37
102.0,0,1,2.4530000000000003,1,0.0,407,0,inst_5,-0.42,0.32,-0.86,0.93,1,0,1.21,0.04,0.37,0.0,-0.16,-0.4,1.37,2.36061,0,0,1,-1.1,0,0,-0.81,0,0.12
91.0,0,1,3.641,1,0.0,411,0,inst_5,-0.62,0.6,-0.41,-1.45,0,1,-0.24,-2.04,0.19,,1.19,-0.42,-1.73,-7.29893,1,0,1,-1.17,0,1,-0.62,0,-0.31
93.0,0,1,3.377,0,,312,0,inst_4,0.84,-2.23,-0.8,0.33,0,0,1.24,-0.05,0.48,,-0.39,0.61,-1.01,-4.4107699999999985,1,1,1,-1.09,1,1,-0.11,1,1.43
107.0,0,3,2.98,1,0.0,44,0,inst_4,1.2,-0.76,0.68,-0.11,1,1,1.3,-1.12,0.39,0.0,-0.18,-0.15,0.85,1.5330000000000001,0,1,1,-1.1,0,0,-0.71,1,-0.96
107.0,0,0,3.917,1,,368,0,inst_2,-0.19,-0.32,-0.6,1.62,1,1,-1.5,2.0,1.46,,-0.25,0.08,-0.73,-3.85941,1,0,0,-0.48,0,0,0.65,0,1.02
94.0,0,1,3.4330000000000003,1,1.0,307,0,inst_4,1.68,-0.75,0.91,-0.29,1,1,-0.93,0.61,-0.2,1.0,-0.56,-0.46,-0.66,-3.26578,0,1,1,-0.13,0,1,-0.59,1,0.32
91.0,0,2,3.405,1,0.0,158,0,inst_2,-0.45,0.45,-0.28,0.66,0,0,1.28,-0.3,-0.98,1.0,0.66,-1.41,2.11,6.184549999999999,1,0,0,0.03,1,0,-0.38,0,-1.6
108.0,0,1,3.463,1,0.0,323,0,inst_2,0.09,1.85,1.14,-0.33,1,0,0.68,-1.69,-0.83,,0.29,-0.05,0.84,1.90892,1,1,1,0.73,1,0,-1.77,0,0.96
88.0,0,0,3.049,1,1.0,27,0,inst_2,1.05,-0.51,-0.04,2.14,1,1,-1.01,-1.08,0.13,,-1.71,0.59,-0.89,-3.7136099999999996,0,1,0,-1.13,0,1,-1.15,1,0.94
86.0,0,2,2.471,1,0.0,83,0,inst_3,0.39,0.94,-0.84,-1.18,1,1,0.77,1.39,1.42,,0.61,1.55,-2.08,-6.13968,0,1,0,-0.68,0,1,1.98,0,-0.92
91.0,0,1,3.438,1,,238,0,inst_7,0.16,1.55,1.24,1.46,0,0,-2.63,-1.61,1.51,,2.05,0.06,-0.54,-2.85652,0,1,0,0.34,0,0,-0.19,0,-0.75
99.0,0,1,1.204,1,0.0,135,0,inst_3,-0.16,2.03,0.22,0.01,1,0,-1.84,-0.91,-0.36,,-0.28,-0.38,1.66,0.9986399999999998,0,1,1,0.32,1,1,-0.09,1,-0.27
98.0,0,0,3.498,1,0.0,222,0,inst_6,1.12,-1.95,1.22,0.75,0,1,0.99,0.53,-0.4,1.0,0.75,-0.11,-1.44,-6.03712,1,1,0,-0.9,1,0,0.5,0,1.06
106.0,0,2,3.2310000000000003,1,1.0,275,0,inst_3,0.68,-0.25,-1.19,2.01,1,0,-2.2,-0.52,-1.84,,-1.07,-0.46,-0.14,-1.45234,0,1,0,0.68,0,0,0.79,1,-1.01
106.0,1,2,3.0869999999999997,1,0.0,412,0,inst_5,-1.33,1.29,0.61,-1.03,0,1,0.67,-0.87,0.11,0.0,-1.56,0.49,-0.49,-2.51263,1,0,1,1.08,1,1,1.5,1,-0.01
97.0,0,1,3.735,1,1.0,348,0,inst_3,0.46,0.01,0.3,-0.61,1,0,0.02,-1.44,0.3,,-0.24,1.0,0.77,1.87595,0,0,0,-0.57,0,1,-0.4,1,-1.32
109.0,0,2,2.944,1,0.0,84,0,inst_5,0.61,0.48,-0.9,-1.83,0,1,-2.07,2.27,-1.19,1.0,1.03,0.56,-0.54,-2.58976,0,0,1,1.94,1,0,-0.19,0,1.2
79.0,0,0,3.1910000000000003,1,0.0,282,0,inst_1,0.75,-0.58,-0.83,1.32,0,0,-0.1,-0.88,-0.81,,0.29,2.12,0.05,-0.84045,1,1,0,-0.09,1,0,2.29,0,1.29
109.0,0,4,3.12,1,0.0,387,0,inst_1,-0.11,-0.38,0.08,-0.07,0,0,1.08,1.02,-2.45,,0.41,-1.9,-0.35,-2.092,1,0,1,1.49,1,1,1.2,0,0.08
81.0,0,0,2.521,1,0.0,413,0,inst_4,-2.28,-0.59,-1.02,-0.18,0,1,-0.99,1.22,1.99,,-0.37,0.89,1.33,2.3529299999999997,0,1,0,-2.04,1,0,-0.63,0,-0.29
88.0,0,1,3.178,1,0.0,94,0,inst_6,-0.71,0.51,-0.37,-1.12,1,0,0.27,1.18,1.64,,-0.04,-0.83,-0.01,-1.03178,0,0,1,0.86,0,1,0.21,0,-1.22
103.0,0,1,2.4619999999999997,1,0.0,281,0,inst_4,0.93,1.03,-1.58,0.78,1,1,-0.36,-1.61,-0.08,0.0,-1.91,-1.1,1.12,1.7574400000000003,0,0,1,-1.34,1,0,-0.68,0,-0.63
89.0,0,0,3.6889999999999996,1,0.0,272,0,inst_8,-0.18,0.48,0.57,-1.0,0,1,-0.34,-0.89,0.32,,-0.93,-0.47,1.17,3.31613,0,0,1,-0.21,1,1,1.01,1,-0.74
98.0,0,1,3.321,1,0.0,309,0,inst_6,1.77,-0.26,0.35,-0.4,1,0,1.1,-0.28,-1.6,,-1.92,-0.93,0.49,0.6272900000000001,0,1,1,0.2,0,0,-1.23,0,2.21
92.0,0,3,2.329,1,1.0,93,0,inst_4,0.36,-0.69,0.45,-1.81,1,0,-1.57,0.5,0.72,1.0,1.09,-0.4,1.23,1.8646700000000005,0,0,1,0.07,1,0,0.23,0,0.13
107.0,0,2,3.241,1,0.0,57,0,inst_6,-0.63,-0.09,2.08,-1.03,1,0,0.46,0.55,-0.09,,0.25,-0.76,1.04,2.3706400000000003,1,1,1,0.9,0,1,-0.67,1,0.61
92.0,0,2,3.658,1,,148,0,inst_7,-1.3,-0.22,-1.97,1.1,0,0,-1.59,-1.1,0.73,,-1.66,-0.19,-0.34,-2.24372,0,1,0,-1.05,1,0,-0.87,0,0.14
116.0,0,0,3.64,1,0.0,370,0,inst_6,2.09,-0.28,0.05,-0.19,1,0,1.06,1.35,-0.67,,-0.31,2.64,-0.16,-1.5824,1,0,1,-0.44,0,1,0.1,1,-0.24
112.0,0,2,3.517,1,0.0,326,0,inst_6,0.89,-0.39,1.43,0.74,1,1,-0.45,0.24,-0.66,1.0,-0.77,-2.19,-1.43,-6.02931,0,0,1,-0.92,0,1,-2.57,0,-2.85
103.0,0,0,3.6830000000000003,1,0.0,0,0,inst_4,-0.01,-0.18,0.67,-0.44,1,1,-0.35,2.02,0.2,,0.95,-0.45,0.86,2.16738,0,0,0,0.02,1,0,-1.53,0,1.58
105.0,0,0,2.92,1,0.0,414,0,inst_0,0.97,-0.74,0.64,0.16,1,1,1.16,-1.08,-1.47,,-1.16,-0.07,-0.47,-2.3724,1,0,1,0.67,1,0,-0.62,0,-0.45
77.0,0,1,3.957,0,0.0,162,0,inst_4,1.31,0.75,-0.82,1.09,0,1,-0.19,0.21,-1.08,,-1.06,0.53,-0.37,-2.46409,1,1,1,-0.18,1,1,-0.87,1,-1.75
112.0,0,0,3.5380000000000003,1,0.0,40,0,inst_2,1.25,0.7,-1.1,-0.03,0,0,-0.23,0.33,0.93,0.0,-0.41,1.37,1.1,2.8918,1,1,1,2.07,1,0,-1.37,0,0.35
114.0,0,0,3.7030000000000003,1,0.0,329,0,inst_9,0.8,0.32,0.19,0.32,1,0,3.42,0.13,0.37,,0.05,-2.0,-1.1,-5.0733000000000015,0,1,0,-0.65,0,1,-0.12,0,0.25
84.0,0,2,3.698,0,0.0,415,0,inst_6,0.4,-1.85,0.21,-0.3,1,1,2.5,0.7,-1.31,,0.13,-1.18,0.21,-0.22342000000000006,1,1,1,-0.11,1,0,-0.09,1,1.83
106.0,0,0,3.449,1,0.0,11,0,inst_3,0.65,0.23,-1.28,0.2,0,0,-1.32,0.05,0.03,,0.17,-0.69,-0.5,-2.7245,1,0,1,-1.07,0,1,0.53,1,0.88
110.0,0,1,3.662,1,0.0,416,0,inst_3,0.27,0.1,1.06,0.56,0,0,0.25,-0.36,-0.34,1.0,0.15,-0.14,0.08,-0.70704,1,1,0,1.23,1,1,-0.43,1,1.11
98.0,0,0,2.932,1,0.0,246,0,inst_2,0.95,0.51,-0.43,-1.04,0,1,-0.3,0.56,-0.72,,-0.17,-0.46,-0.48,-2.40736,1,1,1,0.38,1,1,-0.49,0,-0.37
103.0,0,1,3.528,1,0.0,267,0,inst_6,0.25,-0.3,-0.12,0.03,1,1,1.65,-0.54,-1.15,,-0.05,0.53,-0.35,-2.2348,0,0,1,2.7,1,1,3.03,1,-0.24
105.0,0,2,3.443,1,0.0,417,0,inst_2,1.09,-0.43,0.98,0.47,1,1,0.19,0.69,0.57,0.0,-1.49,-0.48,-2.37,-9.15991,0,1,0,0.03,0,1,-1.55,0,-0.12
117.0,0,2,2.681,1,0.0,418,0,inst_4,-1.35,0.14,-0.04,1.25,1,0,0.84,-0.31,-0.69,,-2.82,-0.34,-0.55,-2.47455,0,1,1,-1.01,1,0,-0.11,0,-1.18
83.0,0,1,3.055,1,,177,0,inst_2,0.66,0.18,0.2,-0.91,0,1,0.99,-0.75,0.84,0.0,-0.29,2.25,-1.45,-5.42975,1,1,0,0.03,0,0,0.44,1,-0.77
106.0,0,0,3.136,1,0.0,404,0,inst_8,-0.77,-0.2,1.35,0.55,1,1,1.12,-0.01,-0.64,,-0.11,-0.71,0.07,-0.7804800000000001,1,0,0,-0.46,0,0,0.05,1,1.0
117.0,0,2,3.214,1,0.0,174,0,inst_8,-0.69,0.42,0.15,-0.05,1,0,1.4,0.17,-0.89,0.0,-1.26,-1.14,2.08,5.6851199999999995,0,0,1,-0.16,0,0,0.79,0,0.1
103.0,0,0,3.6310000000000002,1,0.0,13,0,inst_12,0.67,-1.12,0.96,-1.83,1,1,1.63,-1.23,-0.31,1.0,0.95,0.84,-0.45,-2.63395,1,0,0,-1.25,1,0,1.63,0,-0.9
90.0,0,3,3.0389999999999997,1,1.0,19,0,inst_4,0.36,-1.07,-0.92,-1.04,0,1,0.33,-0.03,0.85,0.0,1.48,-0.26,1.55,3.7104500000000007,0,0,0,-0.21,0,0,1.01,0,0.17
101.0,0,2,1.317,1,1.0,282,0,inst_6,-0.9,1.78,-1.89,-0.81,1,0,1.96,-0.85,1.21,,0.21,-0.6,-0.45,-1.59265,0,0,1,0.62,0,0,0.51,0,0.49
79.0,0,1,,0,,8,0,inst_5,0.36,1.23,2.24,0.39,1,0,-3.58,4.2,-0.53,1.0,-0.34,-1.16,-1.48,-5.921,0,1,1,-1.26,1,1,-1.15,0,1.1
91.0,0,0,3.596,1,1.0,240,0,inst_10,0.4,0.3,1.97,0.33,0,1,-1.25,-0.33,-2.47,1.0,-1.38,-0.67,0.86,2.0925599999999998,0,1,0,0.61,1,0,-0.11,1,1.33
96.0,0,2,3.733,1,0.0,419,0,inst_1,1.52,-0.52,1.3,0.11,1,0,0.79,-0.86,-0.39,,0.15,1.54,-0.84,-4.13572,1,0,0,0.17,0,1,0.65,0,-0.75
98.0,0,0,3.819,1,0.0,419,0,,-0.63,-0.82,-0.0,0.47,1,0,-0.06,-1.18,-0.77,,-2.28,1.99,-0.47,-2.79493,1,1,0,1.92,0,1,0.19,1,-0.93
104.0,0,1,,1,0.0,77,0,inst_8,0.53,-0.2,0.68,1.07,0,0,0.12,0.81,0.39,1.0,1.5,0.24,0.6,1.0154,0,0,1,-0.88,0,1,-1.11,1,0.57
86.0,0,1,3.438,1,0.0,231,0,inst_4,0.03,0.47,-0.54,1.05,0,0,-0.09,-0.51,-0.43,,0.71,-0.69,-1.92,-7.600960000000001,1,1,0,0.0,1,0,1.13,1,0.6
93.0,0,0,2.515,1,0.0,420,0,inst_9,0.41,-1.1,-0.28,0.35,1,0,-0.43,1.03,0.67,,-0.07,-0.06,1.17,1.94255,1,1,1,-0.8,0,1,1.88,0,-0.87
93.0,0,3,3.241,1,0.0,421,0,inst_7,1.08,-0.16,-0.31,1.05,0,0,-0.73,0.14,0.99,,0.5,-0.33,-0.97,-4.14377,1,0,0,-0.95,0,0,-0.06,1,-0.12
106.0,0,2,2.81,1,,25,0,inst_3,0.74,1.23,-1.12,0.07,0,0,1.37,0.51,0.31,,1.37,-2.05,0.79,1.2199,1,1,0,-0.05,1,1,-0.6,1,0.79
102.0,0,3,2.8360000000000003,1,0.0,142,0,inst_8,-0.5,-0.99,-0.88,-0.32,1,1,0.32,-2.36,-0.38,1.0,-0.44,-0.66,-0.85,-3.4106,1,0,1,-1.56,0,0,0.07,1,1.75
92.0,0,2,2.381,1,1.0,299,0,inst_2,0.18,-1.15,0.76,-1.24,0,0,0.82,-0.41,-2.28,0.0,-0.89,-0.3,-0.85,-3.02385,0,0,1,-0.24,1,1,0.75,0,0.4
101.0,0,2,3.345,1,0.0,198,0,inst_2,-0.81,0.14,0.21,-0.66,1,0,0.26,-0.18,0.13,,-0.46,0.16,2.69,7.998050000000001,1,0,1,0.8,1,0,2.52,0,-0.33
106.0,0,3,2.577,1,0.0,422,0,inst_3,1.1,-0.56,0.17,-1.19,0,1,0.65,-0.38,0.75,,2.64,0.18,0.92,1.3708400000000005,0,1,1,2.35,0,0,1.2,1,-1.72
78.0,1,2,2.948,0,0.0,423,0,inst_5,1.1,0.98,-1.27,0.43,0,1,-1.08,-0.19,1.81,,0.46,0.03,-1.01,-3.9774800000000003,0,1,1,-2.24,0,0,2.21,0,1.95
92.0,0,1,3.614,1,1.0,106,0,inst_5,-0.83,-1.23,-1.08,-1.15,1,0,-0.54,-0.92,-0.99,1.0,0.92,0.8,2.55,8.215699999999998,0,0,0,0.58,0,1,-1.27,0,0.0
98.0,0,0,3.602,1,0.0,379,0,inst_5,0.12,-0.19,-0.92,-1.04,0,0,-0.15,-2.01,1.05,1.0,-0.35,1.71,0.02,-0.92796,0,0,0,-0.7,1,0,-0.29,0,-0.57
80.0,0,2,2.968,1,0.0,424,0,inst_3,-0.64,0.09,-2.44,-0.0,0,0,0.66,-0.32,0.64,,-2.35,0.86,-0.76,-3.25568,0,1,0,2.16,0,0,-0.15,0,1.22
120.0,0,1,3.347,1,0.0,219,0,inst_5,-0.7,-0.04,-0.92,0.15,0,1,-0.2,0.72,-0.27,,-0.21,0.6,-0.27,-1.90369,0,1,0,1.1,1,1,-1.35,0,-1.26
94.0,0,1,3.87,0,0.0,341,0,inst_6,-0.31,-0.56,1.25,0.46,1,0,0.97,0.25,-1.78,1.0,1.03,0.59,-1.91,-8.3917,0,1,1,-0.69,0,0,-1.16,1,-1.08
116.0,0,2,3.0639999999999996,1,1.0,3,0,inst_3,0.14,-2.29,-0.23,-0.6,0,0,0.62,-0.56,0.66,1.0,1.36,1.3,0.74,1.26736,1,1,0,-0.23,1,0,-0.36,0,0.4
96.0,0,2,3.062,1,1.0,61,0,inst_7,1.92,-0.71,-0.58,-0.42,1,0,-1.23,-1.65,-0.34,,-1.41,0.36,0.16,-0.5100800000000001,1,0,1,-1.21,0,0,0.16,0,0.25
96.0,0,1,3.097,0,0.0,417,0,inst_2,0.22,0.43,0.34,0.08,0,1,-1.41,0.99,0.18,,-0.08,0.35,-0.27,-1.83619,0,1,0,0.95,1,0,1.22,0,-0.52
73.0,0,5,2.057,0,0.0,141,0,inst_5,-0.57,1.57,-1.04,-0.07,1,1,-0.09,2.48,-0.89,,0.29,2.01,1.43,1.94151,0,0,1,-0.9,0,1,-0.87,0,0.73
106.0,0,2,3.3819999999999997,1,0.0,330,0,inst_3,0.33,-0.82,0.29,-0.33,0,0,-0.64,-1.22,0.19,,-0.7,-0.77,-0.19,-1.6425800000000002,0,1,1,0.36,1,0,-1.59,1,-2.35
95.0,0,0,3.738,1,0.0,230,0,inst_0,-0.85,0.5,-0.75,0.02,0,0,2.75,-0.46,-0.21,0.0,-0.35,-0.74,-0.52,-2.9437599999999997,0,1,1,1.02,0,0,-0.01,1,-0.81
89.0,0,1,2.8280000000000003,1,0.0,240,0,,-0.96,0.7,-1.27,0.93,1,1,0.25,-0.36,1.44,1.0,0.78,-1.36,0.06,-0.8303200000000001,0,1,1,-1.46,0,1,1.21,1,0.84
112.0,0,1,3.1210000000000004,1,1.0,425,0,inst_3,-2.97,-1.38,-0.7,0.34,0,1,-0.56,0.42,-0.25,,-0.36,-1.22,0.25,-0.21975,0,1,1,2.01,1,0,-1.31,0,-2.23
111.0,0,2,2.8510000000000004,1,0.0,389,0,inst_4,-0.21,-0.08,-0.82,0.58,1,1,-1.35,-0.0,0.72,1.0,0.56,-0.45,-1.41,-5.0199099999999985,0,0,0,0.71,1,0,-1.18,0,-0.12
104.0,0,2,2.819,0,,413,0,inst_2,-0.29,-0.69,-0.62,0.94,0,0,1.21,-1.35,1.45,0.0,0.57,-0.67,0.52,0.4658800000000001,0,0,0,-0.54,0,0,-0.37,1,1.04
